YYYYMM,계정대분류,계정중분류,G/L 계정,G/L 계정 설명,코스트 센터,코스트센터명,전표 번호,전기일,증빙일,텍스트,거래처명,공급업체,금액_정제,차변/대변지시자
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F00300,공통_총무,3200009089,2024-12-31,2024-12-31,24.12 법인차량 주차비,,,62000.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F03500,[CLSD]공통_콘텐츠담당,3300091669,2024-12-20,2024-12-20,미팅 이동,,,33000.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F03400,공통_자산관리팀,3300090394,2024-12-04,2024-12-04,191호8848 법인차량 주차비,,,30000.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F03500,[CLSD]공통_콘텐츠담당,3300091670,2024-12-22,2024-12-22,미팅이동,,,30000.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F03500,[CLSD]공통_콘텐츠담당,3300088832,2024-12-10,2024-12-10,미팅이동,,,24000.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F03500,[CLSD]공통_콘텐츠담당,3300088827,2024-12-06,2024-12-06,미팅이동,,,24000.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F03500,[CLSD]공통_콘텐츠담당,3300091683,2024-12-27,2024-12-27,미팅이동,,,22000.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F03500,[CLSD]공통_콘텐츠담당,3300091680,2024-12-26,2024-12-26,미팅이동,,,21000.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F03500,[CLSD]공통_콘텐츠담당,3300091659,2024-12-17,2024-12-17,미팅이동,,,19000.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F03500,[CLSD]공통_콘텐츠담당,3300091679,2024-12-26,2024-12-26,주차비,,,17000.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F03500,[CLSD]공통_콘텐츠담당,3300091663,2024-12-18,2024-12-18,주차비,,,17000.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F03400,공통_자산관리팀,3300090395,2024-12-19,2024-12-19,191호8848 법인차량 주차비,,,16000.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F00600,공통_공간기획팀,3300095111,2024-12-06,2024-12-06,MLB더현대 오픈 감리,,,14000.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F03500,[CLSD]공통_콘텐츠담당,3300091668,2024-12-20,2024-12-20,주차비,,,12000.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F00300,공통_총무,3300089238,2024-12-13,2024-12-13,24.12 법인차량 주차비,,,9000.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F00300,공통_총무,3300092715,2024-12-30,2024-12-30,24.12 법인 차량 주차비,,,8000.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F03500,[CLSD]공통_콘텐츠담당,3300091676,2024-12-26,2024-12-26,주차비,,,7000.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F00300,공통_총무,3300094353,2024-12-18,2024-12-18,24.12 법인 차량 주차비,,,6000.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F00300,공통_총무,3300094354,2024-12-26,2024-12-26,24.12 법인 차량 주차비,,,4800.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F03500,[CLSD]공통_콘텐츠담당,3300091661,2024-12-18,2024-12-18,주차비,,,3200.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F00600,공통_공간기획팀,3300095113,2024-12-06,2024-12-06,차량유지비 영등포 DX현장 방문,,,3000.0,S
202412,직원경비,차량유지비,55050105,차량유지비_주차비,F00300,공통_총무,3300090329,2024-12-18,2024-12-18,24.12 법인차량 주차비,,,2000.0,S
