YYYYMM,계정대분류,계정중분류,G/L 계정,G/L 계정 설명,코스트 센터,코스트센터명,전표 번호,전기일,증빙일,텍스트,거래처명,공급업체,금액_정제,차변/대변지시자
202411,지급수수료,지급수수료,55210123,지급수수료_온라인몰운영비,F01300,공통_IT팀,3400012851,2024-11-25,2024-11-25,자사몰 Frontend 개발 및 운영 비사이드,,,60000000.0,S
202411,지급수수료,지급수수료,55210123,지급수수료_온라인몰운영비,F01200,공통_e-BIZ팀,3400012781,2024-11-26,2024-11-26,24.11월 운영대행사 외주용역 수수료,,,45000000.0,S
202411,지급수수료,지급수수료,55210123,지급수수료_온라인몰운영비,F01200,공통_e-BIZ팀,3400013009,2024-11-29,2024-11-29,24.11월 운영대행 외주 용역비용(요일),,,32000000.0,S
202411,지급수수료,지급수수료,55210123,지급수수료_온라인몰운영비,F01300,공통_IT팀,3400012767,2024-11-25,2024-11-25,"자사몰 BO, MLB 개발 운영",,,30830000.0,S
202411,지급수수료,지급수수료,55210123,지급수수료_온라인몰운영비,F01300,공통_IT팀,3400012760,2024-11-21,2024-11-21,자사몰 운영 QA 외주,,,12116000.0,S
202411,지급수수료,지급수수료,55210123,지급수수료_온라인몰운영비,F01300,공통_IT팀,3400012759,2024-11-25,2024-11-25,자사몰 Backend 개발 및 운영_파슬리베이,,,11000000.0,S
202411,지급수수료,지급수수료,55210123,지급수수료_온라인몰운영비,F01300,공통_IT팀,3400012763,2024-11-25,2024-11-25,자사몰 Backend 개발 및 운영(더가이즈),,,8300000.0,S
202411,지급수수료,지급수수료,55210123,지급수수료_온라인몰운영비,F01300,공통_IT팀,3400012766,2024-11-24,2024-11-24,자사몰 운영 디자인 외주_손승표,,,5500000.0,S
202411,지급수수료,지급수수료,55210123,지급수수료_온라인몰운영비,F01300,공통_IT팀,3400012762,2024-11-25,2024-11-25,자사몰 Backend 개발 및 운영(위즈덤랩),,,5000000.0,S
