YYYYMM,계정대분류,계정중분류,G/L 계정,G/L 계정 설명,코스트 센터,코스트센터명,전표 번호,전기일,증빙일,텍스트,거래처명,공급업체,금액_정제,차변/대변지시자
202510,인건비,인건비,53010103,제수당,F01300,공통_IT팀,8100000011,2025-10-28,2025-10-28,25.10월_디지털본부_Web Platform팀_제수당,,,108253252.0,S
202510,인건비,인건비,53010103,제수당,F01300,공통_IT팀,8100000011,2025-10-28,2025-10-28,25.10월_디지털본부_Enterprise Solution팀_제수당,,,86838537.0,S
202510,인건비,인건비,53010103,제수당,F01200,공통_e-BIZ팀,8100000011,2025-10-28,2025-10-28,25.10월_디지털본부_e-BIZ팀_제수당,,,76218561.0,S
202510,인건비,인건비,53010103,제수당,F02900,공통_AX팀,8100000011,2025-10-28,2025-10-28,25.10월_디지털본부_AX팀_제수당,,,74321706.0,S
202510,인건비,인건비,53010103,제수당,F00800,공통_경영관리팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_경영관리팀_제수당,,,53895363.0,S
202510,인건비,인건비,53010103,제수당,F00700,공통_회계팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_회계팀_제수당,,,49102759.0,S
202510,인건비,인건비,53010103,제수당,F03900,공통_퍼포먼스마케팅팀,8100000011,2025-10-28,2025-10-28,25.10월_디지털본부_퍼포먼스마케팅팀_제수당,,,48500350.0,S
202510,인건비,인건비,53010103,제수당,F04500,공통_통합소싱팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_통합소싱팀_제수당,,,47761244.0,S
202510,인건비,인건비,53010103,제수당,F00400,공통_법무팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_법무팀_제수당,,,40543839.0,S
202510,인건비,인건비,53010103,제수당,F00500,공통_HR팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_HR팀_제수당,,,37529996.0,S
202510,인건비,인건비,53010103,제수당,F03300,공통_무역팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_무역팀_제수당,,,36270442.0,S
202510,인건비,인건비,53010103,제수당,F03000,공통_AI 엔지니어링팀,8100000011,2025-10-28,2025-10-28,25.10월_디지털본부_AI Engineering팀_제수당,,,35880497.0,S
202510,인건비,인건비,53010103,제수당,F02400,공통_경영기획팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_경영기획_제수당,,,32437854.0,S
202510,인건비,인건비,53010103,제수당,F01300,공통_IT팀,8100000011,2025-10-28,2025-10-28,25.10월_디지털본부_Enterprise Architecture팀_제수당,,,26358425.0,S
202510,인건비,인건비,53010103,제수당,F00600,공통_공간기획팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_공간기획팀_제수당,,,26225165.0,S
202510,인건비,인건비,53010103,제수당,F00300,공통_총무,8100000011,2025-10-28,2025-10-28,25.10월_공통_비서팀_제수당,,,25777136.0,S
202510,인건비,인건비,53010103,제수당,F02600,공통_정보보안팀,8100000011,2025-10-28,2025-10-28,25.10월_디지털본부_정보보안팀_제수당,,,23724749.0,S
202510,인건비,인건비,53010103,제수당,F04800,공통_해외사업팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_Commercial팀_제수당,,,23400114.0,S
202510,인건비,인건비,53010103,제수당,F00200,공통_경영개선팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_경영개선팀_제수당,,,22325136.0,S
202510,인건비,인건비,53010103,제수당,F02500,공통_자금팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_자금팀_제수당,,,22250635.0,S
202510,인건비,인건비,53010103,제수당,F00500,공통_HR팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_HR총무담당_제수당,,,20367410.0,S
202510,인건비,인건비,53010103,제수당,F04900,공통_통합인플루언서마케팅팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_통합인플루언서마케팅팀_제수당,,,18512118.0,S
202510,인건비,인건비,53010103,제수당,F03200,공통_PI팀,8100000011,2025-10-28,2025-10-28,25.10월_디지털본부_Process담당_제수당,,,18507190.0,S
202510,인건비,인건비,53010103,제수당,F01300,공통_IT팀,8100000011,2025-10-28,2025-10-28,25.10월_디지털본부_디지털본부담당_제수당,,,17322610.0,S
202510,인건비,인건비,53010103,제수당,F04800,공통_해외사업팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_Operation팀_제수당,,,16795430.0,S
202510,인건비,인건비,53010103,제수당,F04400,공통_통합영업팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_통합영업팀_제수당,,,16371745.0,S
202510,인건비,인건비,53010103,제수당,F04200,공통_통합마케팅팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_통합마케팅팀_제수당,,,15196995.0,S
202510,인건비,인건비,53010103,제수당,F00400,공통_법무팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_법무담당_제수당,,,14493610.0,S
202510,인건비,인건비,53010103,제수당,F01300,공통_IT팀,8100000011,2025-10-28,2025-10-28,25.10월_디지털본부_IT담당_제수당,,,14289280.0,S
202510,인건비,인건비,53010103,제수당,F03700,공통_통합인테리어팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_통합인테리어팀_제수당,,,13525289.0,S
202510,인건비,인건비,53010103,제수당,F00300,공통_총무,8100000011,2025-10-28,2025-10-28,25.10월_공통_총무_제수당,,,12996724.0,S
202510,인건비,인건비,53010103,제수당,F03400,공통_자산관리팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_자산관리담당_제수당,,,12048430.0,S
202510,인건비,인건비,53010103,제수당,F01800,공통_소비자전략팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_소비자전략팀_제수당,,,11864839.0,S
202510,인건비,인건비,53010103,제수당,F04800,공통_해외사업팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_글로벌마케팅팀_제수당,,,11802082.0,S
202510,인건비,인건비,53010103,제수당,F04200,공통_통합마케팅팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_통합마케팅담당_제수당,,,8287186.0,S
202510,인건비,인건비,53010103,제수당,F02300,공통_안전보건팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_안전보건팀_제수당,,,7864737.0,S
202510,인건비,인건비,53010103,제수당,F03400,공통_자산관리팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_자산관리팀_제수당,,,6421402.0,S
202510,인건비,인건비,53010103,제수당,F04800,공통_해외사업팀,8100000011,2025-10-28,2025-10-28,25.10월_공통_해외사업담당_제수당,,,2444219.0,S
