YYYYMM,계정대분류,계정중분류,G/L 계정,G/L 계정 설명,코스트 센터,코스트센터명,전표 번호,전기일,증빙일,텍스트,거래처명,공급업체,금액_정제,차변/대변지시자
202501,지급수수료,지급수수료,55210169,지급수수료_렌탈료(차량제외),F00300,공통_총무,3300001805,2025-01-15,2025-01-15,"25.01 정수기,청정기,비데 렌탈료",,,2146091.0,S
202501,지급수수료,지급수수료,55210169,지급수수료_렌탈료(차량제외),F00000,공통_공통,3400000366,2025-01-20,2025-01-20,25.01 칼라복사기 렌탈료,,,1743600.0,S
202501,지급수수료,지급수수료,55210169,지급수수료_렌탈료(차량제외),F00400,공통_법무팀,3300000122,2025-01-06,2025-01-06,25.1월 법무팀 지급수수료_렌탈료,,,88000.0,S
202501,지급수수료,지급수수료,55210169,지급수수료_렌탈료(차량제외),F00300,공통_총무,3300000362,2025-01-06,2025-01-06,25.01 부산 정수기 렌탈료,,,52636.0,S
202501,지급수수료,지급수수료,55210169,지급수수료_렌탈료(차량제외),F00300,공통_총무,3300000363,2025-01-06,2025-01-06,25.01 부산 청정기 렌탈료,,,44455.0,S
202501,지급수수료,지급수수료,55210169,지급수수료_렌탈료(차량제외),F00300,공통_총무,3300000359,2025-01-06,2025-01-06,25.01 수지 청정기 렌탈료,,,29909.0,S
202501,지급수수료,지급수수료,55210169,지급수수료_렌탈료(차량제외),F00300,공통_총무,3300000358,2025-01-06,2025-01-06,25.01 수지 청정기 렌탈료,,,29909.0,S
202501,지급수수료,지급수수료,55210169,지급수수료_렌탈료(차량제외),F00300,공통_총무,3300000361,2025-01-06,2025-01-06,25.01 수지 청정기 렌탈료,,,29909.0,S
202501,지급수수료,지급수수료,55210169,지급수수료_렌탈료(차량제외),F00300,공통_총무,3300000360,2025-01-06,2025-01-06,25.01 수지 청정기 렌탈료,,,29909.0,S
202501,지급수수료,지급수수료,55210169,지급수수료_렌탈료(차량제외),F00300,공통_총무,3300000354,2025-01-06,2025-01-06,25.01 사옥 비데 렌탈료,,,13545.0,S
202501,지급수수료,지급수수료,55210169,지급수수료_렌탈료(차량제외),F00300,공통_총무,3300000356,2025-01-06,2025-01-06,25.01 사옥 비데 렌탈료,,,13545.0,S
202501,지급수수료,지급수수료,55210169,지급수수료_렌탈료(차량제외),F00300,공통_총무,3300000357,2025-01-06,2025-01-06,25.01 사옥 비데 렌탈료,,,13545.0,S
202501,지급수수료,지급수수료,55210169,지급수수료_렌탈료(차량제외),F00300,공통_총무,3300000355,2025-01-06,2025-01-06,25.01 사옥 비데 렌탈료,,,13545.0,S
