YYYYMM,계정대분류,계정중분류,G/L 계정,G/L 계정 설명,코스트 센터,코스트센터명,전표 번호,전기일,증빙일,텍스트,거래처명,공급업체,금액_정제,차변/대변지시자
202601,지급수수료,지급수수료,55210111,지급수수료_물류운송비,F00000,공통_공통,3400001113,2026-01-31,2026-01-31,26.01 공통 행낭비,,,5838000.0,S
202601,지급수수료,지급수수료,55210111,지급수수료_물류운송비,F01200,공통_e-BIZ팀,3400001455,2026-01-31,2026-01-31,26.01월 물류비 정산(입고운송비),,,1500000.0,S
202601,지급수수료,지급수수료,55210111,지급수수료_물류운송비,F00300,공통_총무,3400001378,2026-01-31,2026-01-31,26.01 중국법인 다이어리 배송료,,,1278000.0,S
202601,지급수수료,지급수수료,55210111,지급수수료_물류운송비,F04800,공통_해외사업팀,3200000433,2026-01-30,2026-01-30,26년1월 DHL,,,369134.0,S
202601,지급수수료,지급수수료,55210111,지급수수료_물류운송비,F00000,공통_공통,3400001044,2026-01-31,2026-01-31,2026.01월 공통 택배비,,,345454.0,S
202601,지급수수료,지급수수료,55210111,지급수수료_물류운송비,F05100,공통_마케팅본부,3400000954,2026-01-31,2026-01-31,통인팀 전브랜드 로젠택배 이용료,,,128182.0,S
202601,지급수수료,지급수수료,55210111,지급수수료_물류운송비,F05100,공통_마케팅본부,3400001143,2026-01-31,2026-01-31,1월 DX 마케팅팀 택배비,,,12728.0,S
