YYYYMM,계정대분류,계정중분류,G/L 계정,G/L 계정 설명,코스트 센터,코스트센터명,전표 번호,전기일,증빙일,텍스트,거래처명,공급업체,금액_정제,차변/대변지시자
202501,기타비용,통신비,55070103,통신비_우편료,F00800,공통_경영관리팀,3300005464,2025-01-21,2025-01-21,야근식대,,,90454.0,S
202501,기타비용,통신비,55070103,통신비_우편료,F03000,공통_AI 엔지니어링팀,3300003237,2025-01-16,2025-01-16,250116 중국법인 우편료,,,79080.0,S
202501,기타비용,통신비,55070103,통신비_우편료,F02400,공통_경영기획팀,3300000494,2025-01-10,2025-01-10,STE 2023년 감사보고서 날인본 발송,,,66988.0,S
202501,기타비용,통신비,55070103,통신비_우편료,F00500,공통_HR팀,3300002588,2025-01-23,2025-01-23,25.01월 해외우편료 (공통.HR팀)_인보증서류원본(CN),,,48401.0,S
202501,기타비용,통신비,55070103,통신비_우편료,F00800,공통_경영관리팀,3300005106,2025-01-16,2025-01-16,DHL 서류발송,,,42591.0,S
202501,기타비용,통신비,55070103,통신비_우편료,F02500,공통_자금팀,3300005089,2025-01-31,2025-01-31,등기우편비용,,,8710.0,S
202501,기타비용,통신비,55070103,통신비_우편료,F04000,공통_글로벌슈즈팀,3300002355,2025-01-03,2025-01-03,25.01.03 글로벌슈즈팀 택배비,,,6000.0,S
202501,기타비용,통신비,55070103,통신비_우편료,F02500,공통_자금팀,3300005073,2025-01-31,2025-01-31,공증 등기 관련 서류 발송,,,4360.0,S
202501,기타비용,통신비,55070103,통신비_우편료,F04000,공통_글로벌슈즈팀,3300002354,2025-01-02,2025-01-02,25.01.02 글로벌슈즈팀 택배비,,,4000.0,S
202501,기타비용,통신비,55070103,통신비_우편료,F04000,공통_글로벌슈즈팀,3300002359,2025-01-06,2025-01-06,25.01.06 글로벌슈즈팀 택배비,,,4000.0,S
202501,기타비용,통신비,55070103,통신비_우편료,F04000,공통_글로벌슈즈팀,3300004183,2025-01-02,2025-01-02,01.02 글로벌슈즈팀 택배비,,,4000.0,S
202501,기타비용,통신비,55070103,통신비_우편료,F04000,공통_글로벌슈즈팀,3300003975,2025-01-24,2025-01-24,25.01.24 글로벌슈즈팀 택배비,,,4000.0,S
202501,기타비용,통신비,55070103,통신비_우편료,F00300,공통_총무,3300000726,2025-01-13,2025-01-13,25.01 공통 총무 우편료,,,4000.0,S
202501,기타비용,통신비,55070103,통신비_우편료,F04000,공통_글로벌슈즈팀,3300002361,2025-01-09,2025-01-09,25.01.09 글로벌슈즈팀 택배비,,,4000.0,S
202501,기타비용,통신비,55070103,통신비_우편료,F04400,공통_통합영업팀,3300005491,2025-01-31,2025-01-31,등기 비용,,,3620.0,S
202501,기타비용,통신비,55070103,통신비_우편료,F04600,[CLSD]공통_통합영업팀,8000000026,2025-01-31,2025-01-31,등기 비용,,,3620.0,S
202501,기타비용,통신비,55070103,통신비_우편료,F04400,공통_통합영업팀,3300004194,2025-01-24,2025-01-24,우편 등기 사용료,,,2620.0,S
202501,기타비용,통신비,55070103,통신비_우편료,F04600,[CLSD]공통_통합영업팀,8000000026,2025-01-31,2025-01-31,우편 등기 사용료,,,2620.0,S
202501,기타비용,통신비,55070103,통신비_우편료,F00300,공통_총무,3300000727,2025-01-13,2025-01-13,25.01 공통 총무 우편료,,,636.0,S
202501,기타비용,통신비,55070103,통신비_우편료,F04400,공통_통합영업팀,8000000026,2025-01-31,2025-01-31,우편 등기 사용료,,,-2620.0,H
202501,기타비용,통신비,55070103,통신비_우편료,F04400,공통_통합영업팀,8000000026,2025-01-31,2025-01-31,등기 비용,,,-3620.0,H
